periodID,statefips,emp_combined,emp_combined_ss40,emp_combined_ss60,emp_combined_ss65,emp_combined_ss70
2020_3_17,1,0.144,-0.0225,-0.00109,0.0173,-0.0534
2020_3_17,2,3.13,0.0177,0.00628,-0.0313,0.216
2020_3_17,4,1.16,0.0179,-4.13E-04,0.00711,-0.0237
2020_3_17,5,0.713,-0.00708,0.0255,.,0.043
2020_3_17,6,-0.0739,-0.0144,-0.00269,0.0108,-0.0278
2020_3_17,8,0.202,-0.0195,0.0175,0.0107,-0.0486
2020_3_17,9,-1.27,-0.0173,-0.0126,-0.0219,-0.0568
2020_3_17,10,0.556,0.0253,0.0317,0.0103,-0.0791
2020_3_17,12,0.291,0.0012,-8.66E-04,-0.0108,0.00597
2020_3_17,13,-1.33,-0.00686,-0.0155,-0.0101,-0.0591
2020_3_17,15,-4.6,0.0105,0.0409,-0.00331,-0.0187
2020_3_17,16,3.47,0.00042,0.0347,0.178,-0.0395
2020_3_17,17,-0.392,-0.00412,0.0135,0.000801,-0.0474
2020_3_17,18,-0.734,0.00974,-0.0181,0.0205,-0.0391
2020_3_17,19,0.615,0.0352,0.022,-0.0159,-0.018
2020_3_17,20,-0.421,-0.0394,0.0315,0.00467,-0.0152
2020_3_17,21,0.2,-0.00592,0.0174,0.00947,-0.0291
2020_3_17,22,-2.04,-0.0363,-0.0164,0.0136,-0.0684
2020_3_17,23,-1.37,-0.0207,0.00843,0.0063,-0.0671
2020_3_17,24,-0.678,-0.0269,-0.0077,0.00707,-0.0432
2020_3_17,25,-2.14,-0.0246,-0.00404,-0.0183,-0.0847
2020_3_17,26,-0.924,-0.0123,-0.0065,-0.0199,-0.0502
2020_3_17,27,-1.09,-0.000523,-0.0201,0.00654,-0.0436
2020_3_17,28,-1.67,-0.011,0.00107,-0.0421,-0.0465
2020_3_17,29,0.517,0.028,-0.00771,-0.0121,0.000755
2020_3_17,30,-2.81,-0.00729,-0.0353,-0.0328,0.011
2020_3_17,31,-1.47,-0.0186,-0.0112,-0.0693,-0.0911
2020_3_17,32,-1.07,-0.0247,-0.0459,0.0394,-0.0293
2020_3_17,33,-1.61,-0.00764,-0.00913,-0.0172,-0.0534
2020_3_17,34,-1.24,-0.00675,0.00832,-0.0209,-0.0639
2020_3_17,35,3.22,0.0031,0.0391,0.0216,0.00984
2020_3_17,36,-2,-0.0175,-0.00957,-0.0102,-0.076
2020_3_17,37,0.0813,-0.00161,0.00122,0.017,-0.0327
2020_3_17,38,0.245,0.0104,-0.0147,-0.0484,.
2020_3_17,39,-0.186,-0.0199,0.0234,-0.00223,-0.0672
2020_3_17,40,-1.31,-0.00266,0.0114,-0.0168,-0.0736
2020_3_17,41,-1.71,-0.0386,-0.0415,0.0104,-0.0518
2020_3_17,42,-0.573,-0.00961,1.14E-05,0.00804,-0.0497
2020_3_17,44,-3.19,-0.0189,-0.0146,-0.0249,-0.122
2020_3_17,45,-1.05,0.0087,-0.0131,0.00833,-0.0499
2020_3_17,46,0.995,.,8.40E-05,.,0.00654
2020_3_17,47,-0.36,-0.0117,0.00381,-0.00569,-0.0174
2020_3_17,48,0.584,-0.00323,0.00442,0.0148,-0.0241
2020_3_17,49,-2,-0.0231,-0.0429,0.0265,-0.0589
2020_3_17,50,-3.52,-0.0415,-0.0198,-0.0105,-0.0886
2020_3_17,51,-0.629,-0.0193,0.0234,0.00331,-0.0948
2020_3_17,53,-0.228,-0.00212,3.73E-04,-0.0121,-0.0199
2020_3_17,54,-2.45,-0.0244,-0.0659,0.00227,-0.00379
2020_3_17,55,-0.925,-0.0231,-0.00653,-0.00492,-0.0348
2020_3_17,56,-1.75,-0.078,0.0677,0.0396,-0.167
2020_3_18,1,-0.207,-0.0246,-0.00477,0.0138,-0.0634
2020_3_18,2,2.24,0.0167,0.0062,-0.0385,0.186
2020_3_18,4,0.717,0.0148,-0.00346,0.00301,-0.0359
2020_3_18,5,0.44,-0.00846,0.0235,.,0.0344
2020_3_18,6,-0.765,-0.0204,-0.00745,0.00338,-0.043
2020_3_18,8,-0.237,-0.0222,0.0141,0.00641,-0.0613
2020_3_18,9,-1.91,-0.0235,-0.0154,-0.0279,-0.0776
2020_3_18,10,0.137,0.0237,0.0291,0.00747,-0.092
2020_3_18,12,-0.154,-0.00285,-0.00423,-0.0145,-0.00491
2020_3_18,13,-1.73,-0.0107,-0.0181,-0.0133,-0.0691
2020_3_18,15,-4.98,0.00633,0.0356,-0.0067,-0.023
2020_3_18,16,2.62,-0.0032,0.0289,0.169,-0.0646
2020_3_18,17,-0.805,-0.00629,0.00949,-0.00214,-0.0618
2020_3_18,18,-1.1,0.00914,-0.0198,0.0177,-0.0514
2020_3_18,19,0.276,0.0331,0.0207,-0.0184,-0.028
2020_3_18,20,-0.725,-0.0408,0.0317,-0.000928,-0.0253
2020_3_18,21,-0.142,-0.00949,0.0153,0.00569,-0.0389
2020_3_18,22,-2.64,-0.0413,-0.0204,0.01,-0.0852
2020_3_18,23,-2,-0.0252,0.00532,0.000212,-0.084
2020_3_18,24,-1.17,-0.0313,-0.0114,0.00277,-0.0588
2020_3_18,25,-2.88,-0.0298,-0.00783,-0.0259,-0.106
2020_3_18,26,-1.49,-0.0153,-0.0108,-0.0258,-0.0685
2020_3_18,27,-1.55,-0.00433,-0.0231,0.00224,-0.0567
2020_3_18,28,-2,-0.0153,-5.31E-04,-0.0466,-0.0529
2020_3_18,29,0.206,0.0266,-0.0112,-0.0133,-0.00923
2020_3_18,30,-3.4,-0.0146,-0.0382,-0.0391,-0.00465
2020_3_18,31,-1.69,-0.0192,-0.0128,-0.0716,-0.0986
2020_3_18,32,-1.9,-0.0335,-0.0524,0.0301,-0.0442
2020_3_18,33,-2.28,-0.0127,-0.0126,-0.0239,-0.0684
2020_3_18,34,-1.88,-0.0116,0.00455,-0.0276,-0.0796
2020_3_18,35,2.72,-0.00114,0.0356,0.0198,-0.000316
2020_3_18,36,-2.79,-0.0235,-0.0144,-0.017,-0.0981
2020_3_18,37,-0.317,-0.00356,-0.0026,0.0143,-0.0442
2020_3_18,38,-0.344,0.00709,-0.0196,-0.0521,.
2020_3_18,39,-0.706,-0.0233,0.0202,-0.00719,-0.0831
2020_3_18,40,-1.72,-0.00623,0.00713,-0.0196,-0.0869
2020_3_18,41,-2.29,-0.0435,-0.045,0.00596,-0.0669
2020_3_18,42,-1.12,-0.0139,-0.00378,0.00432,-0.0677
2020_3_18,44,-4.18,-0.0272,-0.018,-0.0353,-0.149
2020_3_18,45,-1.37,0.00678,-0.0155,0.00716,-0.0613
2020_3_18,46,0.834,.,-7.59E-04,.,0.00578
2020_3_18,47,-0.763,-0.0155,1.23E-05,-0.00899,-0.0268
2020_3_18,48,0.173,-0.00564,0.00141,0.0115,-0.0372
2020_3_18,49,-2.44,-0.0264,-0.0462,0.0237,-0.0669
2020_3_18,50,-4.29,-0.0445,-0.0256,-0.0208,-0.111
2020_3_18,51,-1.13,-0.0224,0.0198,-0.000515,-0.111
2020_3_18,53,-0.743,-0.00493,-0.00451,-0.0188,-0.0309
2020_3_18,54,-2.73,-0.0273,-0.0682,-0.000683,-0.0118
2020_3_18,55,-1.32,-0.0269,-0.00895,-0.00777,-0.0483
2020_3_18,56,-1.93,-0.0807,0.0674,0.0379,-0.173
2020_3_19,1,-0.61,-0.0272,-0.00868,0.00937,-0.0743
2020_3_19,2,1.17,0.0152,0.00565,-0.0463,0.15
2020_3_19,4,0.203,0.0112,-0.00702,-0.00196,-0.0498
2020_3_19,5,0.118,-0.0101,0.0209,.,0.0244
2020_3_19,6,-1.57,-0.0272,-0.013,-0.00554,-0.0603
2020_3_19,8,-0.744,-0.0254,0.0102,0.00137,-0.0756
2020_3_19,9,-2.64,-0.0307,-0.019,-0.0346,-0.101
2020_3_19,10,-0.349,0.0212,0.026,0.00448,-0.107
2020_3_19,12,-0.652,-0.00719,-0.00792,-0.0185,-0.0174
2020_3_19,13,-2.18,-0.0148,-0.0211,-0.017,-0.0804
2020_3_19,15,-5.49,0.00147,0.029,-0.0113,-0.0297
2020_3_19,16,1.7,-0.00701,0.0224,0.158,-0.09
2020_3_19,17,-1.27,-0.00876,0.00499,-0.00533,-0.0779
2020_3_19,18,-1.52,0.0082,-0.0216,0.0145,-0.0658
2020_3_19,19,-0.127,0.0309,0.0191,-0.0217,-0.0402
2020_3_19,20,-1.07,-0.0424,0.0313,-0.00689,-0.0362
2020_3_19,21,-0.551,-0.0134,0.0127,0.00114,-0.0506
2020_3_19,22,-3.29,-0.0469,-0.0245,0.00619,-0.104
2020_3_19,23,-2.75,-0.0304,0.00154,-0.0065,-0.104
2020_3_19,24,-1.74,-0.0362,-0.0157,-0.00223,-0.076
2020_3_19,25,-3.74,-0.036,-0.0123,-0.0345,-0.131
2020_3_19,26,-2.14,-0.0189,-0.0157,-0.0326,-0.0892
2020_3_19,27,-2.09,-0.00867,-0.0265,-0.00276,-0.0725
2020_3_19,28,-2.35,-0.0199,-0.00226,-0.0512,-0.0596
2020_3_19,29,-0.173,0.0248,-0.0156,-0.0146,-0.0212
2020_3_19,30,-4.1,-0.0245,-0.0413,-0.0463,-0.0228
2020_3_19,31,-1.95,-0.02,-0.0144,-0.0743,-0.107
2020_3_19,32,-2.83,-0.0435,-0.0592,0.0185,-0.0611
2020_3_19,33,-3.07,-0.0189,-0.0166,-0.032,-0.086
2020_3_19,34,-2.61,-0.0174,2.16E-04,-0.0352,-0.0972
2020_3_19,35,2.12,-0.00568,0.031,0.0175,-0.0126
2020_3_19,36,-3.68,-0.0307,-0.0199,-0.0247,-0.123
2020_3_19,37,-0.772,-0.00587,-0.0069,0.0112,-0.0574
2020_3_19,38,-0.983,0.00337,-0.0253,-0.0565,.
2020_3_19,39,-1.3,-0.0272,0.0164,-0.0128,-0.101
2020_3_19,40,-2.2,-0.0101,0.00174,-0.0232,-0.101
2020_3_19,41,-2.95,-0.0489,-0.0488,0.000895,-0.0836
2020_3_19,42,-1.77,-0.019,-0.00821,-0.000126,-0.0884
2020_3_19,44,-5.33,-0.0369,-0.0222,-0.0472,-0.179
2020_3_19,45,-1.77,0.00457,-0.0183,0.00555,-0.0747
2020_3_19,46,0.605,.,-0.00203,.,0.00279
2020_3_19,47,-1.22,-0.0198,-0.00418,-0.0128,-0.0377
2020_3_19,48,-0.295,-0.00832,-0.00212,0.00788,-0.052
2020_3_19,49,-2.93,-0.0302,-0.0497,0.0205,-0.0764
2020_3_19,50,-5.2,-0.0483,-0.0324,-0.0317,-0.137
2020_3_19,51,-1.7,-0.0261,0.0154,-0.00478,-0.128
2020_3_19,53,-1.35,-0.0082,-0.00988,-0.0268,-0.0443
2020_3_19,54,-3.05,-0.0305,-0.0707,-0.00431,-0.0214
2020_3_19,55,-1.76,-0.0308,-0.0118,-0.0109,-0.0633
2020_3_19,56,-2.12,-0.0833,0.0667,0.0364,-0.18
2020_3_20,1,-1.06,-0.0304,-0.0125,0.00402,-0.0857
2020_3_20,2,-0.0239,0.0126,0.00494,-0.0545,0.109
2020_3_20,4,-0.385,0.00705,-0.011,-0.00801,-0.0655
2020_3_20,5,-0.247,-0.0117,0.0177,.,0.0129
2020_3_20,6,-2.47,-0.0348,-0.0191,-0.016,-0.0799
2020_3_20,8,-1.31,-0.029,0.00585,-0.00449,-0.0916
2020_3_20,9,-3.47,-0.0389,-0.0233,-0.0419,-0.127
2020_3_20,10,-0.9,0.0179,0.0226,0.0014,-0.124
2020_3_20,12,-1.2,-0.0117,-0.0118,-0.0229,-0.0317
2020_3_20,13,-2.7,-0.0191,-0.0246,-0.0211,-0.0932
2020_3_20,15,-6.14,-0.00396,0.0211,-0.0173,-0.0395
2020_3_20,16,0.73,-0.0106,0.0153,0.144,-0.115
2020_3_20,17,-1.78,-0.0115,1.23E-04,-0.00873,-0.0959
2020_3_20,18,-2.02,0.00686,-0.0236,0.0107,-0.0827
2020_3_20,19,-0.599,0.0286,0.0174,-0.0255,-0.055
2020_3_20,20,-1.45,-0.0445,0.0304,-0.0131,-0.0479
2020_3_20,21,-1.02,-0.0176,0.00983,-0.00419,-0.0644
2020_3_20,22,-3.99,-0.0528,-0.0284,0.00205,-0.124
2020_3_20,23,-3.6,-0.0362,-0.00282,-0.0138,-0.128
2020_3_20,24,-2.37,-0.0416,-0.0206,-0.00794,-0.0949
2020_3_20,25,-4.69,-0.0432,-0.0174,-0.0444,-0.158
2020_3_20,26,-2.89,-0.0231,-0.0211,-0.0403,-0.112
2020_3_20,27,-2.72,-0.0136,-0.0304,-0.00847,-0.0911
2020_3_20,28,-2.72,-0.0247,-0.00406,-0.056,-0.0668
2020_3_20,29,-0.624,0.0226,-0.0209,-0.016,-0.0354
2020_3_20,30,-4.91,-0.0369,-0.0445,-0.0541,-0.0434
2020_3_20,31,-2.23,-0.0208,-0.0158,-0.0773,-0.117
2020_3_20,32,-3.88,-0.0544,-0.0663,0.00496,-0.0802
2020_3_20,33,-3.98,-0.0262,-0.0209,-0.0416,-0.106
2020_3_20,34,-3.42,-0.0239,-0.00447,-0.0437,-0.117
2020_3_20,35,1.43,-0.0105,0.0253,0.0145,-0.0271
2020_3_20,36,-4.68,-0.039,-0.026,-0.0333,-0.15
2020_3_20,37,-1.29,-0.00856,-0.0116,0.00758,-0.0725
2020_3_20,38,-1.66,-0.000567,-0.0319,-0.0615,.
2020_3_20,39,-1.97,-0.0316,0.0122,-0.0191,-0.12
2020_3_20,40,-2.75,-0.0143,-0.00477,-0.0276,-0.117
2020_3_20,41,-3.65,-0.0546,-0.0528,-0.00476,-0.102
2020_3_20,42,-2.51,-0.025,-0.0131,-0.0053,-0.112
2020_3_20,44,-6.63,-0.0482,-0.027,-0.0606,-0.213
2020_3_20,45,-2.25,0.00212,-0.0215,0.00346,-0.0905
2020_3_20,46,0.302,.,-0.00362,.,-0.00324
2020_3_20,47,-1.75,-0.0246,-0.00861,-0.0171,-0.0502
2020_3_20,48,-0.821,-0.0113,-0.00614,0.00372,-0.0683
2020_3_20,49,-3.48,-0.0345,-0.0535,0.0167,-0.0876
2020_3_20,50,-6.24,-0.0529,-0.0399,-0.0427,-0.168
2020_3_20,51,-2.32,-0.0303,0.0104,-0.00951,-0.147
2020_3_20,53,-2.04,-0.0119,-0.0155,-0.0361,-0.0605
2020_3_20,54,-3.45,-0.0341,-0.0735,-0.00866,-0.033
2020_3_20,55,-2.24,-0.0349,-0.015,-0.0143,-0.0796
2020_3_20,56,-2.33,-0.0857,0.0654,0.035,-0.187
2020_3_21,1,-1.58,-0.0349,-0.0165,-0.00254,-0.0974
2020_3_21,2,-1.33,0.00934,0.00317,-0.0631,0.0646
2020_3_21,4,-1.05,0.00218,-0.0155,-0.015,-0.0829
2020_3_21,5,-0.666,-0.0137,0.0142,.,-0.000253
2020_3_21,6,-3.48,-0.0433,-0.0258,-0.0279,-0.102
2020_3_21,8,-1.96,-0.0333,9.97E-04,-0.0112,-0.109
2020_3_21,9,-4.39,-0.0482,-0.0285,-0.0499,-0.156
2020_3_21,10,-1.53,0.0134,0.0188,-0.00198,-0.143
2020_3_21,12,-1.81,-0.0165,-0.016,-0.0279,-0.0479
2020_3_21,13,-3.3,-0.0241,-0.0286,-0.026,-0.108
2020_3_21,15,-6.98,-0.0103,0.0116,-0.0248,-0.0524
2020_3_21,16,-0.28,-0.015,0.00769,0.13,-0.138
2020_3_21,17,-2.37,-0.0149,-0.0052,-0.0128,-0.116
2020_3_21,18,-2.6,0.00478,-0.0258,0.00617,-0.102
2020_3_21,19,-1.15,0.0265,0.0153,-0.0307,-0.0726
2020_3_21,20,-1.89,-0.0472,0.0286,-0.0196,-0.0604
2020_3_21,21,-1.59,-0.0221,0.00615,-0.0105,-0.0808
2020_3_21,22,-4.73,-0.0594,-0.0323,-0.00241,-0.145
2020_3_21,23,-4.57,-0.0426,-0.00785,-0.0217,-0.156
2020_3_21,24,-3.07,-0.0477,-0.0259,-0.0144,-0.115
2020_3_21,25,-5.75,-0.0514,-0.0229,-0.0554,-0.187
2020_3_21,26,-3.76,-0.0283,-0.0272,-0.049,-0.138
2020_3_21,27,-3.42,-0.0192,-0.0348,-0.015,-0.113
2020_3_21,28,-3.13,-0.0298,-0.00589,-0.0611,-0.0753
2020_3_21,29,-1.18,0.0191,-0.0272,-0.0177,-0.0521
2020_3_21,30,-5.82,-0.0516,-0.0476,-0.0629,-0.0663
2020_3_21,31,-2.54,-0.0222,-0.0171,-0.0807,-0.127
2020_3_21,32,-5.05,-0.0666,-0.0737,-0.0101,-0.102
2020_3_21,33,-5.01,-0.0346,-0.0256,-0.053,-0.13
2020_3_21,34,-4.31,-0.0314,-0.0095,-0.0532,-0.138
2020_3_21,35,0.624,-0.0161,0.0183,0.0107,-0.0438
2020_3_21,36,-5.78,-0.0486,-0.0327,-0.0428,-0.179
2020_3_21,37,-1.86,-0.0119,-0.0167,0.00345,-0.0895
2020_3_21,38,-2.36,-0.00467,-0.0395,-0.0673,.
2020_3_21,39,-2.73,-0.0368,0.00744,-0.0263,-0.141
2020_3_21,40,-3.36,-0.0189,-0.0123,-0.0329,-0.134
2020_3_21,41,-4.4,-0.0608,-0.057,-0.0109,-0.121
2020_3_21,42,-3.35,-0.0319,-0.0186,-0.0113,-0.139
2020_3_21,44,-8.09,-0.0611,-0.0324,-0.0756,-0.25
2020_3_21,45,-2.83,-0.00089,-0.0252,0.000785,-0.109
2020_3_21,46,-0.0983,.,-0.00587,.,-0.0129
2020_3_21,47,-2.34,-0.03,-0.0132,-0.0219,-0.0646
2020_3_21,48,-1.42,-0.0149,-0.0107,-0.00105,-0.0861
2020_3_21,49,-4.07,-0.0392,-0.0575,0.0124,-0.1
2020_3_21,50,-7.41,-0.0587,-0.0482,-0.0539,-0.202
2020_3_21,51,-3,-0.0352,0.00483,-0.0148,-0.167
2020_3_21,53,-2.83,-0.016,-0.0214,-0.0466,-0.0795
2020_3_21,54,-3.91,-0.0384,-0.0767,-0.0136,-0.0469
2020_3_21,55,-2.76,-0.0391,-0.0186,-0.0181,-0.0974
2020_3_21,56,-2.59,-0.0885,0.0635,0.0338,-0.196
2020_3_22,1,-2.14,-0.0403,-0.0203,-0.00998,-0.109
2020_3_22,2,-2.7,0.00554,9.80E-04,-0.0719,0.0175
2020_3_22,4,-1.77,-0.00309,-0.0204,-0.0226,-0.102
2020_3_22,5,-1.13,-0.0159,0.0101,.,-0.015
2020_3_22,6,-4.56,-0.0525,-0.0329,-0.0407,-0.125
2020_3_22,8,-2.66,-0.0383,-0.00423,-0.0188,-0.128
2020_3_22,9,-5.41,-0.0584,-0.0345,-0.0584,-0.187
2020_3_22,10,-2.23,0.00792,0.0146,-0.00548,-0.165
2020_3_22,12,-2.46,-0.0215,-0.0204,-0.0332,-0.0658
2020_3_22,13,-3.96,-0.0292,-0.033,-0.0314,-0.124
2020_3_22,15,-7.95,-0.0172,0.00105,-0.0342,-0.0679
2020_3_22,16,-1.3,-0.0194,-2.97E-04,0.114,-0.159
2020_3_22,17,-3,-0.0185,-0.0109,-0.017,-0.139
2020_3_22,18,-3.25,0.00217,-0.0281,0.000982,-0.124
2020_3_22,19,-1.76,0.0243,0.0131,-0.0367,-0.0926
2020_3_22,20,-2.37,-0.0502,0.0264,-0.0263,-0.0734
2020_3_22,21,-2.23,-0.0269,0.00201,-0.0177,-0.0993
2020_3_22,22,-5.51,-0.0663,-0.036,-0.00724,-0.168
2020_3_22,23,-5.64,-0.0496,-0.0135,-0.0302,-0.187
2020_3_22,24,-3.82,-0.0541,-0.0315,-0.0215,-0.137
2020_3_22,25,-6.9,-0.0606,-0.029,-0.0676,-0.219
2020_3_22,26,-4.73,-0.0342,-0.034,-0.0587,-0.166
2020_3_22,27,-4.21,-0.0253,-0.0397,-0.0223,-0.137
2020_3_22,28,-3.56,-0.0349,-0.00771,-0.0662,-0.0843
2020_3_22,29,-1.81,0.0151,-0.0341,-0.0196,-0.0709
2020_3_22,30,-6.82,-0.068,-0.0507,-0.0724,-0.0911
2020_3_22,31,-2.88,-0.0236,-0.0183,-0.0845,-0.139
2020_3_22,32,-6.3,-0.0792,-0.0812,-0.0261,-0.124
2020_3_22,33,-6.16,-0.0442,-0.0305,-0.0659,-0.156
2020_3_22,34,-5.28,-0.0397,-0.0148,-0.0637,-0.162
2020_3_22,35,-0.277,-0.0223,0.0104,0.00621,-0.0628
2020_3_22,36,-6.98,-0.0593,-0.0399,-0.053,-0.21
2020_3_22,37,-2.49,-0.0156,-0.022,-0.00111,-0.108
2020_3_22,38,-3.11,-0.00903,-0.0481,-0.0742,.
2020_3_22,39,-3.56,-0.0425,0.00227,-0.0343,-0.163
2020_3_22,40,-4.03,-0.0237,-0.0206,-0.0388,-0.151
2020_3_22,41,-5.19,-0.0673,-0.0614,-0.0174,-0.142
2020_3_22,42,-4.29,-0.0396,-0.0246,-0.018,-0.168
2020_3_22,44,-9.69,-0.0755,-0.0386,-0.0923,-0.29
2020_3_22,45,-3.5,-0.00425,-0.0293,-0.00251,-0.13
2020_3_22,46,-0.577,.,-0.00864,.,-0.0263
2020_3_22,47,-2.98,-0.036,-0.0181,-0.0272,-0.0807
2020_3_22,48,-2.07,-0.0189,-0.0157,-0.00639,-0.105
2020_3_22,49,-4.7,-0.0444,-0.0616,0.00781,-0.114
2020_3_22,50,-8.71,-0.0654,-0.0573,-0.0651,-0.24
2020_3_22,51,-3.72,-0.0405,-0.00113,-0.0205,-0.188
2020_3_22,53,-3.68,-0.0204,-0.0272,-0.0582,-0.101
2020_3_22,54,-4.44,-0.0432,-0.0803,-0.0191,-0.0626
2020_3_22,55,-3.33,-0.0433,-0.0226,-0.0221,-0.116
2020_3_22,56,-2.86,-0.0913,0.061,0.0326,-0.207
2020_3_23,1,-2.74,-0.0466,-0.0239,-0.0182,-0.121
2020_3_23,2,-4.11,0.00115,-0.00171,-0.081,-0.0309
2020_3_23,4,-2.54,-0.0087,-0.0256,-0.0307,-0.122
2020_3_23,5,-1.65,-0.0184,0.00559,.,-0.0314
2020_3_23,6,-5.71,-0.0621,-0.0404,-0.0542,-0.15
2020_3_23,8,-3.42,-0.0439,-0.00979,-0.027,-0.149
2020_3_23,9,-6.5,-0.0696,-0.0413,-0.0675,-0.22
2020_3_23,10,-2.99,0.00152,0.0102,-0.00931,-0.189
2020_3_23,12,-3.16,-0.0266,-0.0249,-0.0389,-0.0853
2020_3_23,13,-4.69,-0.0345,-0.0378,-0.0372,-0.143
2020_3_23,15,-9.07,-0.0247,-0.0101,-0.0454,-0.0859
2020_3_23,16,-2.3,-0.0238,-0.00847,0.097,-0.179
2020_3_23,17,-3.69,-0.0226,-0.0169,-0.0216,-0.162
2020_3_23,18,-3.97,-0.00107,-0.0307,-0.0048,-0.148
2020_3_23,19,-2.45,0.0217,0.0107,-0.0435,-0.115
2020_3_23,20,-2.89,-0.0535,0.0237,-0.0335,-0.0871
2020_3_23,21,-2.94,-0.032,-0.00258,-0.0258,-0.12
2020_3_23,22,-6.32,-0.0736,-0.0396,-0.0125,-0.191
2020_3_23,23,-6.81,-0.0571,-0.0199,-0.0392,-0.221
2020_3_23,24,-4.62,-0.0609,-0.0375,-0.0292,-0.159
2020_3_23,25,-8.14,-0.0708,-0.0354,-0.0808,-0.253
2020_3_23,26,-5.79,-0.0409,-0.0413,-0.0693,-0.195
2020_3_23,27,-5.07,-0.032,-0.045,-0.0302,-0.164
2020_3_23,28,-4,-0.0399,-0.00962,-0.0715,-0.0939
2020_3_23,29,-2.5,0.0104,-0.0416,-0.0219,-0.0915
2020_3_23,30,-7.87,-0.0857,-0.0538,-0.0828,-0.118
2020_3_23,31,-3.24,-0.0252,-0.0195,-0.0886,-0.152
2020_3_23,32,-7.6,-0.0921,-0.0889,-0.0426,-0.148
2020_3_23,33,-7.41,-0.0547,-0.0357,-0.0803,-0.185
2020_3_23,34,-6.32,-0.0489,-0.0205,-0.075,-0.187
2020_3_23,35,-1.27,-0.029,0.00172,0.00105,-0.0838
2020_3_23,36,-8.26,-0.0711,-0.0476,-0.0641,-0.242
2020_3_23,37,-3.18,-0.0197,-0.0276,-0.0061,-0.129
2020_3_23,38,-3.91,-0.0137,-0.0576,-0.0822,.
2020_3_23,39,-4.46,-0.0487,-0.00329,-0.043,-0.186
2020_3_23,40,-4.75,-0.0289,-0.0292,-0.0453,-0.168
2020_3_23,41,-6,-0.0739,-0.0659,-0.0242,-0.163
2020_3_23,42,-5.32,-0.0483,-0.031,-0.0255,-0.2
2020_3_23,44,-11.4,-0.0911,-0.0454,-0.11,-0.333
2020_3_23,45,-4.26,-0.00804,-0.0338,-0.00642,-0.154
2020_3_23,46,-1.12,.,-0.0119,.,-0.0431
2020_3_23,47,-3.69,-0.0424,-0.0231,-0.0329,-0.0982
2020_3_23,48,-2.77,-0.0233,-0.0211,-0.0123,-0.125
2020_3_23,49,-5.36,-0.05,-0.0657,0.00298,-0.129
2020_3_23,50,-10.1,-0.0733,-0.0672,-0.0763,-0.281
2020_3_23,51,-4.48,-0.0461,-0.00738,-0.0268,-0.209
2020_3_23,53,-4.6,-0.0251,-0.033,-0.0706,-0.125
2020_3_23,54,-5.02,-0.0484,-0.0843,-0.0249,-0.0799
2020_3_23,55,-3.93,-0.0476,-0.027,-0.0264,-0.137
2020_3_23,56,-3.17,-0.0939,0.0582,0.0311,-0.218
2020_3_24,1,-3.39,-0.0541,-0.0273,-0.027,-0.134
2020_3_24,2,-5.56,-0.00389,-0.00498,-0.0902,-0.0798
2020_3_24,4,-3.34,-0.0146,-0.0312,-0.0389,-0.143
2020_3_24,5,-2.22,-0.0211,7.92E-04,.,-0.0495
2020_3_24,6,-6.89,-0.0722,-0.048,-0.0681,-0.175
2020_3_24,8,-4.23,-0.0501,-0.0156,-0.0359,-0.171
2020_3_24,9,-7.66,-0.0815,-0.0487,-0.0772,-0.254
2020_3_24,10,-3.82,-0.00561,0.00555,-0.0137,-0.214
2020_3_24,12,-3.91,-0.032,-0.0295,-0.0449,-0.106
2020_3_24,13,-5.46,-0.0401,-0.0429,-0.0435,-0.162
2020_3_24,15,-10.3,-0.0328,-0.0214,-0.0585,-0.106
2020_3_24,16,-3.28,-0.028,-0.0166,0.0804,-0.196
2020_3_24,17,-4.41,-0.027,-0.0232,-0.0266,-0.187
2020_3_24,18,-4.75,-0.00499,-0.0334,-0.0112,-0.173
2020_3_24,19,-3.2,0.0187,0.00821,-0.0511,-0.138
2020_3_24,20,-3.46,-0.0573,0.0205,-0.041,-0.102
2020_3_24,21,-3.72,-0.0375,-0.00755,-0.0348,-0.141
2020_3_24,22,-7.16,-0.0813,-0.0434,-0.0181,-0.215
2020_3_24,23,-8.07,-0.0652,-0.0269,-0.0488,-0.258
2020_3_24,24,-5.47,-0.0679,-0.0439,-0.0373,-0.182
2020_3_24,25,-9.45,-0.0818,-0.0422,-0.0948,-0.288
2020_3_24,26,-6.95,-0.0485,-0.0493,-0.081,-0.226
2020_3_24,27,-5.99,-0.0391,-0.0507,-0.0387,-0.193
2020_3_24,28,-4.47,-0.045,-0.0117,-0.0769,-0.104
2020_3_24,29,-3.26,0.00519,-0.0495,-0.0247,-0.114
2020_3_24,30,-8.98,-0.104,-0.0571,-0.0943,-0.145
2020_3_24,31,-3.62,-0.0268,-0.0206,-0.093,-0.165
2020_3_24,32,-8.95,-0.105,-0.0967,-0.0591,-0.174
2020_3_24,33,-8.76,-0.066,-0.0411,-0.096,-0.216
2020_3_24,34,-7.42,-0.0587,-0.0266,-0.0871,-0.212
2020_3_24,35,-2.34,-0.0364,-0.00744,-0.00472,-0.107
2020_3_24,36,-9.61,-0.0838,-0.0559,-0.0757,-0.276
2020_3_24,37,-3.92,-0.0243,-0.0335,-0.0116,-0.151
2020_3_24,38,-4.78,-0.0186,-0.068,-0.0911,.
2020_3_24,39,-5.42,-0.0556,-0.00919,-0.0525,-0.209
